table_schema	table_name
rbg_accounting	interest_setup_date_slab
rbg_accounting	interest_setup_slab
rbg_accounting	internal_account
rbg_accounting	internal_account_definition
rbg_accounting	loan_account
rbg_accounting	loan_disbursement_mode_details
rbg_accounting	loan_disbursement_transaction
rbg_accounting	loan_due_details
rbg_accounting	loan_due_details__repayment_transaction
rbg_accounting	loan_installment_details
rbg_accounting	loan_product
rbg_accounting	loan_product_allowed_collaterals
rbg_accounting	loan_product_allowed_disbursement_modes
rbg_accounting	loan_product_allowed_purposes
rbg_accounting	loan_product_allowed_repayment_modes
rbg_accounting	loan_product_asset_classification
rbg_accounting	loan_provisioning_details
rbg_accounting	loan_repayment_mode_details
rbg_accounting	loan_repayment_schedule_details
rbg_accounting	loan_repayment_transaction
rbg_accounting	penal_interest_accrual_details
rbg_accounting	placeholder_master
rbg_accounting	price_master
rbg_accounting	price_setup
rbg_accounting	price_setup_date_slab
rbg_accounting	price_setup_slab
rbg_accounting	product
rbg_accounting	product__transaction_catalogue
rbg_accounting	product_allowed_origination_channels
rbg_accounting	product_scheme
rbg_accounting	product_scheme__transaction_accounting_rule__price_setup
rbg_accounting	product_scheme_penal_interest_applicability
rbg_accounting	product_transaction_catalogue__placeholder__iad
rbg_accounting	product_type_placeholder_master
rbg_accounting	product_type_transaction_catalogue
rbg_accounting	savings_account
rbg_accounting	savings_product
rbg_accounting	savings_product__general_ledger
rbg_accounting	savings_product_services_offered
rbg_accounting	sequences
rbg_accounting	tax_component
rbg_accounting	tax_component_slab
rbg_accounting	tax_group
rbg_accounting	tax_group__tax_component__mapping
rbg_accounting	transaction_accounting_rule
rbg_accounting	transaction_catalogue
rbg_accounting	transaction_catalogue__transaction_category
rbg_accounting	transaction_category
rbg_accounting	transaction_details
rbg_accounting	transaction_master
rbg_accounting	transaction_metadata
rbg_accounting	transaction_partition_details
rbg_actor	account_details
rbg_actor	active_agent
rbg_actor	actor
rbg_actor	actor__address__mapping
rbg_actor	actor__contact_detail__mapping
rbg_actor	actor__document__mapping
rbg_actor	actor_account
rbg_actor	actor_account_van
rbg_actor	actor_geo_tracking_failure_data
rbg_actor	actor_reversible_status_change_details
rbg_actor	address
rbg_actor	address__contact_detail__mapping
rbg_actor	address_geo_detail
rbg_actor	agent_attendance
rbg_actor	agent_details
rbg_actor	agent_events_history
rbg_actor	agent_fc_audit_log
rbg_actor	agent_lead
rbg_actor	agent_lead_account_mapping
rbg_actor	agent_lead_action_audit
rbg_actor	agent_lead_address_mapping
rbg_actor	agent_lead_attribute
rbg_actor	agent_lead_document_mapping
rbg_actor	agent_lead_file
rbg_actor	agent_onboarding_history
rbg_actor	agent_review_by_bank
rbg_actor	agent_tid_lifecycle
rbg_actor	attendance
rbg_actor	bank_product_attributes
rbg_actor	bank_product_branch_attributes
rbg_actor	bank_product_branch_mapping
rbg_actor	bank_product_master
rbg_actor	bank_statement_details
rbg_actor	business_details
rbg_actor	business_details__address
rbg_actor	coborrower
rbg_actor	coborrower__address
rbg_actor	contact_detail
rbg_actor	corporate
rbg_actor	corporate__partner__mapping
rbg_actor	corporate_attribute
rbg_actor	corporate_details
rbg_actor	customer
rbg_actor	customer_check
rbg_actor	customer_details
rbg_actor	customer_offers
rbg_actor	customer_onboarding_history
rbg_actor	device
rbg_actor	device__key__mapping
rbg_actor	device_manufacturer
rbg_actor	device_model
rbg_actor	device_type
rbg_actor	document
rbg_actor	document_file
rbg_actor	employee
rbg_actor	employee__document__mapping
rbg_actor	employee__user__mapping
rbg_actor	employee_attribute
rbg_actor	employee_change_logs
rbg_actor	employer_name
rbg_actor	employment_details
rbg_actor	flyway_schema_history
rbg_actor	generic_agent_migration
rbg_actor	hdb_employee_details
rbg_actor	hierarchy_element
rbg_actor	hierarchy_element__entity__mapping
rbg_actor	hierarchy_element_attribute
rbg_actor	hierarchy_level
rbg_actor	hierarchy_template
rbg_actor	iba
rbg_actor	iba_caution_agent
rbg_actor	inventory_item
rbg_actor	inventory_item_assignment
rbg_actor	inventory_item_attributes
rbg_actor	inventory_item_brand
rbg_actor	inventory_item_manufacturer
rbg_actor	inventory_item_product
rbg_actor	key
rbg_actor	key_store
rbg_actor	mobile_device
rbg_actor	npci
rbg_actor	offer_details
rbg_actor	offer_type
rbg_actor	office
rbg_actor	office__address__mapping
rbg_actor	office__contact_detail__mapping
rbg_actor	office__device__mapping
rbg_actor	office_attribute
rbg_actor	partner
rbg_actor	partner__address__mapping
rbg_actor	partner__contact_detail__mapping
rbg_actor	partner__document__mapping
rbg_actor	product_master_details
rbg_actor	river_state
rbg_actor	sequences
rbg_actor	temp_required_employee_for_dormant
rbg_actor	tid_master
rbg_actor	user
rbg_actor	user__address__mapping
rbg_actor	user__contact_detail__mapping
rbg_actor	user__device__mapping
rbg_actor	user__office__mapping
rbg_actor	user_attribute
rbg_actor	user_auth
rbg_actor	user_auth_type
rbg_actor	user_auth_type_configuration
rbg_actor	user_auth_value_history
rbg_actor	user_channel
rbg_actor	user_device_attribute
rbg_actor	user_fcm_details
rbg_actor	user_handle
rbg_actor	user_handle_type
rbg_actor	user_login_details
rbg_actor	user_login_tracking
rbg_actor	user_notification_events
rbg_actor	visit
rbg_actor	visit_checklist_attribute
rbg_actor	visit_reassign
rbg_actor	visitor_checklist_attribute
rbg_approval	application
rbg_approval	application_attachment
rbg_approval	draft_application
rbg_approval	flyway_schema_history
rbg_audit	flyway_schema_history
rbg_authorization	category
rbg_authorization	epic
rbg_authorization	feature
rbg_authorization	flyway_schema_history
rbg_authorization	permission
rbg_authorization	role
rbg_authorization	role__permission__mapping
rbg_authorization	role_group
rbg_authorization	role_group__feature__mapping
rbg_authorization	sequences
rbg_authorization	usecase
rbg_authorization	user__role__mapping
rbg_authorization	user_story
rbg_authorization	user_story__permission__mapping
rbg_banking_origination	agent_account_audit
rbg_banking_origination	apy_contribution
rbg_banking_origination	asset_acquisition_ytd_dump
rbg_banking_origination	bre_reports
rbg_banking_origination	casa_ytd_dump
rbg_banking_origination	corporate_transaction_callback_log
rbg_banking_origination	crm_lead_queue
rbg_banking_origination	customer_check
rbg_banking_origination	draft_application
rbg_banking_origination	external_fund_ifsc_master
rbg_banking_origination	flyway_schema_history
rbg_banking_origination	kyc_detail
rbg_banking_origination	mandate_details
rbg_banking_origination	nominee_relation_code_master
rbg_banking_origination	pmjjby_premium
rbg_banking_origination	program_parameters
rbg_banking_origination	redirection_link_template
rbg_banking_origination	redirection_txn_link_details
rbg_banking_origination	rekyc_account_details
rbg_banking_origination	sequences
rbg_banking_origination	transaction_audit
rbg_banking_origination	transaction_audit_attributes
rbg_banking_origination	transaction_audit_funding
rbg_banking_origination	transaction_audit_log
rbg_banking_origination	transaction_components_details
rbg_banking_origination	transaction_documents
rbg_banking_origination	transaction_event_log
rbg_banking_origination	transaction_utrn_number
rbg_batch	batch_history
rbg_batch	batch_master
rbg_batch	batch_parameters
rbg_batch	flyway_schema_history
rbg_batch	sequences
rbg_consents	consent_audit
rbg_consents	consent_audit_additional_data
rbg_consents	consent_audit_log
rbg_consents	consent_audit_transaction_data
rbg_consents	consent_callback_log
rbg_consents	consent_template
rbg_consents	flyway_schema_history
rbg_consents	product_consent_mapping
rbg_consents	product_token_mapping
rbg_consents	sequences
rbg_credit_card_mgmt	agent_url_mapping
rbg_credit_card_mgmt	bank_masters
rbg_credit_card_mgmt	bkyc_file
rbg_credit_card_mgmt	bkyc_lead
rbg_credit_card_mgmt	branch_details
rbg_credit_card_mgmt	cc_additional_txn_data
rbg_credit_card_mgmt	channel_details
rbg_credit_card_mgmt	co_brand_master
rbg_credit_card_mgmt	company_masters
rbg_credit_card_mgmt	corporate_insurance_mapper
rbg_credit_card_mgmt	corporate_transaction_callback_log
rbg_credit_card_mgmt	credit_card_masters
rbg_credit_card_mgmt	customer_relationship_details
rbg_credit_card_mgmt	demog_kyc_routing_config
rbg_credit_card_mgmt	draft_application
rbg_credit_card_mgmt	dse_reassign_file
rbg_credit_card_mgmt	dse_reassign_lead
rbg_credit_card_mgmt	dvkyc_file
rbg_credit_card_mgmt	dvkyc_lead
rbg_credit_card_mgmt	flyway_schema_history
rbg_credit_card_mgmt	insurance_masters
rbg_credit_card_mgmt	insurance_price_masters
rbg_credit_card_mgmt	insurance_transaction
rbg_credit_card_mgmt	key_store
rbg_credit_card_mgmt	loan_transactions
rbg_credit_card_mgmt	logo_master
rbg_credit_card_mgmt	pacc_card_prefix_mapping
rbg_credit_card_mgmt	sequences
rbg_credit_card_mgmt	transaction_audit
rbg_credit_card_mgmt	transaction_audit_attributes
rbg_credit_card_mgmt	transaction_audit_consent
rbg_credit_card_mgmt	transaction_audit_logs
rbg_credit_card_mgmt	transaction_documents
rbg_credit_card_mgmt	transaction_hierarchy_log
rbg_credit_card_mgmt	transaction_report
rbg_dms	document_master
rbg_dms	document_tags
rbg_dms	file_master
rbg_dms	flyway_schema_history
rbg_dms	sequence_generator
rbg_dms	sequences
rbg_gateway	api_usecase_mapping
rbg_gateway	client
rbg_gateway	client_key
rbg_gateway	employee_request_response_log
rbg_gateway	flyway_schema_history
rbg_gateway	request_forward
rbg_gateway	request_response_log
rbg_gateway	request_response_log_extension
rbg_gateway	sequences
rbg_gateway	session
rbg_gateway	session_audit
rbg_india_stack	flyway_schema_history
rbg_india_stack	in_out_request
rbg_india_stack	in_out_request_details
rbg_india_stack	in_out_request_log
rbg_india_stack	npci_state_mapping
rbg_india_stack	partner_error_code_mapping
rbg_india_stack	sequences
rbg_masterdata	account_product_additional_scheme_mapping
rbg_masterdata	account_product_additional_scheme_master
rbg_masterdata	account_product_attributes
rbg_masterdata	account_product_branch_mapping
rbg_masterdata	account_product_debit_card_mapping
rbg_masterdata	account_product_debit_card_master
rbg_masterdata	account_product_master
rbg_masterdata	account_product_services_mapping
rbg_masterdata	aeps_bank_master
rbg_masterdata	bank_master
rbg_masterdata	bank_master_iin
rbg_masterdata	branch_master
rbg_masterdata	code_master
rbg_masterdata	code_master_details
rbg_masterdata	configuration
rbg_masterdata	flyway_schema_history
rbg_masterdata	holidays
rbg_masterdata	junk_domain_masters
rbg_masterdata	junk_email_masters
rbg_masterdata	masters_audit
rbg_masterdata	program_parameters
rbg_masterdata	temp_masters_ifsc_1738246710241
rbg_masterdata	temp_masters_junk_domain_master_1738231833166
rbg_masterdata	temp_masters_junk_domain_master_1738240728502
rbg_masterdata	temp_masters_junk_domain_master_1738327554444
rbg_masterdata	temp_masters_junk_domain_master_1738327575971
rbg_masterdata	temp_masters_junk_domain_master_1738327638632
rbg_masterdata	temp_masters_junk_domain_master_1738328304821
rbg_notifications	bank_response_code_config
rbg_notifications	bank_sms_template_notification_code_mapping
rbg_notifications	code__notification_code__mapping
rbg_notifications	email_template
rbg_notifications	fcm_master
rbg_notifications	fcm_notification_log
rbg_notifications	flyway_schema_history
rbg_notifications	masking_pattern
rbg_notifications	notification_matrix
rbg_notifications	notification_message
rbg_notifications	notification_tracker
rbg_notifications	sequences
rbg_notifications	sms_log
rbg_notifications	sms_scenario
rbg_notifications	sms_scenario__masking_pattern
rbg_notifications	user_fcm_mapping
rbg_notifications	whatsapp_log
test	customers
